object,min_time,max_time,min_flux,max_flux,error1,masked_error1,error2,masked_error2,error3,masked_error3,mean,combined_amplitude,amplitude1,frequency1,hshift1,amplitude2,frequency2,hshift2,amplitude3,frequency3,hshift3,normalized_error1,normalized_masked_error1,normalized_error2,normalized_masked_error2,normalized_error3,normalized_masked_error3,normalized_mean,normalized_combined_amplitude,normalized_amplitude1,normalized_frequency1,normalized_hshift1,normalized_amplitude2,normalized_frequency2,normalized_hshift2,normalized_amplitude3,normalized_frequency3,normalized_hshift3
250,131.5124303024204,164.9838136733597,10351.857,10372.064,17.873875787108762,6.624397211729455,17.795306937572995,9.013272221934542,17.81020463395252,8.963892466730224,10361.379829913965,2.7051661394732442,1.8386765004714165,0.30524153633131884,20.58430639124951,1.8035197322376322,0.20349435755421258,30.87645958687426,0.827350677884693,0.10174717877710629,61.75291917374852,19.3987456042805,0.3861646494536564,19.38025736144736,0.5540307904666433,19.972391368837826,0.6544252474067211,0.4712639141863782,0.13387272427738903,0.09099205723122612,10.216856483280068,0.6149822420880676,0.08925222607203456,6.811237655520046,0.9224733631321015,0.0409437659169931,3.405618827760023,1.844946726264203
251,131.51196515539775,164.9835372388916,11847.5205,11886.072,19.35925553340924,26.660002691018725,19.54395419765162,30.39484045381228,20.05887065041763,31.120305977223882,11862.7405342983,7.005402205019033,6.072541801563624,0.3870082145018938,16.235276337135318,2.874281792046374,0.1935041072509469,32.470552674270635,1.9845403251782607,0.5805123217528407,10.823517558090211,18.006953354878906,0.7169549578940699,17.834820285104996,0.814215631387642,18.50523647459722,0.8933609909854474,0.39479746049571246,0.18171542495153528,0.15751765305017165,12.953773348604397,0.48504672253328557,0.07455693791542238,6.476886674302198,0.9700934450665711,0.051477642249413945,19.430660022906594,0.32336448168885706
252,131.5120094268059,164.9835408647632,14162.979,14357.055,25.467200299076698,176.84607391595893,22.4920859518541,171.98750581647147,23.849297098342046,190.5724957376126,14251.398791586998,70.46135269342889,53.419544014262094,0.5879127311065164,10.687275465788844,42.51306768903157,1.1758254622130329,5.343637732894422,17.429676312654635,0.1959709103688388,32.06182639736653,28.313659845355076,1.0745602229822495,35.30904609158145,1.6887768545651607,36.46636852703303,1.7856690564651247,0.45559364159915855,0.3630606190019815,0.27525064415106376,19.678339462007106,0.3192944871852886,0.2190537093150692,39.35667892401421,0.1596472435926443,0.08980850961816274,6.559446487335701,0.9578834615558658
253,131.512249612686,164.94280350358167,9198.334,9225.119,20.485628579653806,23.61823488426177,20.309971248016748,22.92689899548327,20.31287868993916,23.954218434071514,9210.843468976896,5.91335030063565,5.44377732881594,0.20295650121386155,30.958285492706633,1.6866929508176534,0.6088695036415847,10.319428497568877,1.577360790041189,0.4059130024277231,15.479142746353316,21.7094573285284,0.95596107702951,22.1478846415243,1.0237882693172877,21.99075898773121,1.0882632379139874,0.4670326293409377,0.22077096511613523,0.2032397733364185,6.7849482513376325,0.9260476387481474,0.0629715494051769,20.354844754012895,0.3086825462493825,0.058889706553712805,13.569896502675265,0.4630238193740737
254,131.51241053894046,164.9836987376766,7138.9326,7173.358,26.336020292721308,31.451536679721972,26.31230902637336,36.968638607074595,26.182318633035013,41.32030096565677,7155.719221534495,8.342170667377774,6.179700957365975,0.19824638853326731,31.69381976471777,4.60267925253196,0.594739165599802,10.564606588239258,3.1966312298261754,0.7929855541330693,7.923454941179442,26.88984676605993,0.9454977139078555,26.3554319399561,1.1005044738390792,27.14202806056221,1.2129024322490363,0.48762313682611497,0.2423260344797084,0.1795099245721462,6.635562004955611,0.9468957267654404,0.1337000950615519,19.906686014866835,0.3156319089218135,0.09285676360554034,26.542248019822445,0.2367239316913601
255,131.51193056677585,164.98342281194346,9281.917,9300.28,18.785055497396023,5.402121029466134,19.74931135008857,8.027228880846929,20.625561922047,9.53255292404595,9290.377724803664,1.9914286130944003,1.2577442601714932,1.811066677989944,3.469328536348055,1.248658171926811,0.6036888926633147,10.407985609044164,0.9081409949656187,0.8049185235510862,7.805989206783123,18.46506107854524,0.2770819498952224,19.432627541535215,0.3985166773376652,20.25787649264833,0.47857843257830596,0.46074850534579853,0.10844789049143774,0.06849339760232052,60.61910426782187,0.10365024991824001,0.06799859347202146,20.206368089273955,0.31095074975472003,0.049454936283045245,26.941824119031942,0.23321306231604003
256,131.51214547790005,164.98354489226767,14568.463,14595.549,20.7797400410291,13.750410616623965,21.871641224487178,17.15469762092513,21.52700355554301,19.530859167334803,14581.060486772487,4.10564491933565,2.9590326062470895,0.406718878906154,15.448472232412314,2.0611226181526017,2.0335943945307697,3.089694446482463,1.9627072608448148,0.813437757812308,7.724236116206157,19.762374136791962,0.4642086677621097,21.000676342995984,0.5949416746975121,20.935940829013102,0.6854534519269894,0.4650921794464485,0.15157811856071313,0.10924583202565773,13.613450045231698,0.4615424661862524,0.07609549649828376,68.06725022615848,0.09230849323725047,0.07246205644409405,27.226900090463396,0.2307712330931262
257,131.511854783952,163.20559141798003,9153.164,9305.123,16.02431065676508,58.13271710120531,13.575424432401375,46.750849134866385,12.595597226793789,42.336760674621715,9228.370566186108,46.96500027493189,32.769256294888024,0.4029865201045686,15.591552058736852,30.10981564947876,0.6044797801568529,10.394368039157902,15.009533445737022,0.8059730402091372,7.795776029368426,18.045001281813043,0.4380456286536141,26.413237229967912,0.8742418281666884,26.63989946069531,1.0080919509497788,0.49491353711269037,0.3090636308144448,0.2156453799701778,12.772148635257638,0.49194426768842897,0.19814433925913552,19.158222952886454,0.32796284512561935,0.0987735734358421,25.544297270515276,0.24597213384421449
258,131.51202768457006,164.983448503408,11735.428,11915.443,22.964016413793857,172.44041813672402,28.121887598868238,283.9829698184299,28.79810313181502,319.1157964894569,11854.021123884697,52.98513439274475,31.852818564542645,0.21103598518324446,29.773051746240526,30.292724718012966,0.4220719703664889,14.886525873120263,29.583327150106637,0.6331079555497334,9.924350582080175,23.442602057771207,0.9872151658987387,27.5236801014964,1.4289270578572282,30.749698854469816,1.9835660845641638,0.658795788599256,0.2943373296266696,0.1769453576898744,7.063674267986424,0.8895066602456281,0.16827889185908432,14.127348535972848,0.44475333012281404,0.16433812265703823,21.191022803959275,0.29650222008187604
259,131.5123622918909,164.98362581837864,13279.33,13302.458,19.691470699454452,9.966853019116297,19.7490071593774,10.60634269022415,19.912748661175574,11.116687555488724,13289.715200385357,2.3001854581387673,2.1071270454812794,0.1974826290392275,31.816394878617444,0.6878931775925144,30.214842243001808,0.20795029332429701,0.6145500242096309,11.05902722619674,0.56814990854674,19.64686236066248,0.42741064602838136,19.725220717391373,0.4420272911158286,19.69185622460818,0.4605261291583872,0.4490314936594717,0.09945457705546121,0.09110718806127742,6.609993118475605,0.9505585247309022,0.029742873469063322,1011.3289471267674,0.006212800815234655,0.026571689043999248,370.15961463463384,0.016974259370194682
260,131.5125849654141,164.94336419795582,31613.738,31946.203,20.00608490538244,171.4301633927575,20.21776774712272,187.92354518889846,25.073935038082684,302.3039808199169,31765.93522187304,126.36932752813574,88.30931611782431,0.1932598563871142,32.51159048050769,74.0426606965899,0.3865197127742284,16.255795240253846,51.849358951534605,0.7730394255484568,8.127897620126923,18.072798180659884,0.3931112006328091,26.190257343927797,0.8714950359205959,25.141730278486495,0.8267297752344063,0.4577841934430229,0.38009813823450794,0.2656198881621352,6.460827593390331,0.9725047165176673,0.2227081367860974,12.921655186780661,0.4862523582588337,0.15595433790484584,25.843310373561323,0.24312617912941684
261,131.51264539916883,164.98428863646404,54559.51,55548.426,17.40961463564307,492.42112653249245,19.185626630292564,683.029676917393,20.065201181507963,787.2579823023161,55058.361324732534,322.13838247113034,278.75619765458976,0.5805092312248447,10.823575180574455,129.56827886284822,1.1610184624496893,5.4117875902872274,96.33369526178635,0.967515385374741,6.494145108344673,15.278981798111893,0.36066689513415007,15.03216495752054,0.4003049826790539,18.34734025772102,0.657524036404885,0.5044425661355822,0.3257489842121384,0.2818805618015993,19.430597883514515,0.3233655158141286,0.13102051019788188,38.86119576702903,0.1616827579070643,0.09741342567193428,32.38432980585752,0.19401930948847718
262,131.51270880174707,164.98434331953467,29050.092,29079.629,18.460950781020536,6.758844232480543,18.582775260695676,8.206882272737163,18.94186913833769,9.820664327644558,29063.458742554598,2.4918640490271144,1.673901340992247,0.6104759483173422,10.292273306586377,1.3584717035309322,4.069839655448948,1.5438409959879564,1.2497981317652584,0.40698396554489485,15.438409959879566,19.492401634027857,0.24747555907548968,19.662779452214874,0.31988668555795396,20.051864199547826,0.41734265007056937,0.45254232165077446,0.08436415509452862,0.05667133903213704,20.43362782397788,0.30749240229415215,0.04599220311916986,136.22418549318584,0.04612386034412282,0.04231296786285835,13.622418549318587,0.4612386034412282
263,131.51256902873865,164.98424706781225,9015.861,9091.038,38.80298680042157,134.81480467273755,39.46523626402281,136.9711517492663,40.14088828764184,147.3514230984918,9051.706038878265,24.271081093846796,22.499206289856048,0.3919390184865348,16.03102781509733,7.223454626385576,0.1959695092432674,32.06205563019466,5.5401080360529384,0.9798475462163371,6.412411126038932,22.107880318147725,0.9820525035626573,24.49767822388795,1.2421116044021705,25.1557596542185,1.232007700558149,0.4768085834532604,0.32285248272539346,0.2992831090606987,13.118856637731804,0.47894305736280407,0.09608596547329112,6.559428318865902,0.9578861147256081,0.07369418886165932,32.79714159432951,0.1915772229451216
264,120.55965033893152,130.24566386954393,86943.09,86990.06,18.976389941764864,23.11416185652965,19.274837010505667,26.716168999201393,19.440859451992416,29.062388593680303,86964.6747142857,6.454504673487231,5.638453417873417,1.3944608662767664,4.505816878142873,2.2373563164858985,2.091691299415149,3.003877918761916,2.2051554021475988,64.14519984873125,0.0979525408291929,21.77568253269996,0.5416047799508666,22.23113614207686,0.6439601919506663,22.559706053753082,0.7126565526546159,0.4595425651632363,0.13741760003166,0.1200437176468656,13.506766818666266,0.465187960341202,0.047633730391438,20.260150227999397,0.3101253068941347,0.04694816696077377,621.3112736586482,0.01011278174654787
265,131.51253500321764,164.98403843805136,10637.297,10665.288,19.486213538917166,17.66048162578448,19.861256797765144,19.178661446357587,19.961482409577275,19.92245348343442,10650.277257435559,5.487101886601715,4.635636393900196,0.6096720236908192,10.30584488548872,2.1018327999657918,1.8290160710724574,3.43528162849624,2.0497466229961327,1.0161200394846985,6.183506931293232,24.24291741056062,0.762636533350302,24.539603357244893,0.8197252322831674,25.999035059339086,0.9759390185632029,0.46372967866664433,0.19603093446471073,0.16561167496338816,20.40663923508928,0.3078990731788716,0.07508959308226903,61.21991770526783,0.1026330243929572,0.07322877435590489,34.01106539181547,0.18473944390732294
266,352.3972863646195,442.2026683219156,8879.531,8906.388,18.249933280202356,5.661415663256956,18.4954972733569,8.25584255536081,18.42908308040739,6.608974411718542,8891.721744832043,2.300546976611742,1.431289983402624,0.16884872935045966,37.21191939880287,1.379045794541793,0.09932278197085863,63.260262977964885,1.1585154602185233,0.14898417295628794,42.17350865197659,18.353307990212166,0.23214235998405355,18.677004201112435,0.33024288258343,19.162627109123573,0.46949393468016365,0.45391312626281755,0.0856591196563929,0.053292995621351064,15.163524632322146,0.41436179645110505,0.0513477229229547,8.919720371954202,0.7044150539668785,0.04313644339347377,13.379580557931304,0.46961003597791906
267,131.51164124472416,164.98317748388217,8613.693,8649.655,28.57470937617604,37.497803257752295,28.280669029881366,39.71421471901461,29.741888732271978,45.973618766425126,8630.73168733766,9.376965649101948,7.253527324585716,0.5989848011891613,10.489724104360599,4.449540363362259,0.7986464015855483,7.86729307827045,3.9389613720797447,0.39932320079277417,15.7345861565409,25.78144154369125,0.8966038143307344,26.659324147658204,1.0295129201980617,25.792641589524344,1.039462667341761,0.47379698953513183,0.2607465004477391,0.20169977544589965,20.048941479707867,0.31339237104058515,0.12372894620327267,26.731921972943823,0.23504427828043886,0.10953120994604294,13.365960986471912,0.4700885565608777
268,131.6964907235233,164.9842272914102,47750.49,47804.027,20.137129565797547,40.182654227020635,20.202638056657356,41.57644430931646,20.777075728032912,45.93248602641734,47775.63937699468,10.657310217507604,9.35376802468925,0.06814671010401749,92.2008604316934,3.9338115663365025,0.13629342020803498,46.1004302158467,3.2573626407033784,0.6133203909361573,10.244540047965932,21.165860496678647,0.6887898803944287,24.076046677582017,1.0623819918402106,24.27441825599902,1.1174960794286313,0.4697569343571937,0.1990643894410749,0.17471595391390193,2.26844973391069,2.769814650619434,0.07347837133825608,4.53689946782138,1.384907325309717,0.060843204525900606,20.41604760519621,0.30775718340215935
269,352.3969421803922,442.2028570320836,7821.6235,7842.4326,18.42372658776997,6.067980923733055,18.599925549122844,8.452384319400291,18.51875983924009,9.343204460825511,7830.983030629011,2.412831075914414,1.531590609671999,0.23684389885062473,26.52880372967654,1.5119346506851228,0.4342138145594788,14.470256579823564,1.0908884531979053,0.31579186513416635,19.8966027972574,18.64030121351296,0.3073688867430682,19.093636571563298,0.4194446282035044,19.170885759898614,0.5063220013190131,0.4497806550505153,0.11595076557440578,0.07360196306769487,21.269983013321816,0.29540151974941875,0.07265737829531761,38.99496885775666,0.16112810168150116,0.052423624913998414,28.359977351095754,0.2215511398120641
270,131.53330297758657,164.9840204758657,38858.434,38894.01,19.689132850715033,16.710274101169674,18.901604051543043,9.040548118258256,19.827601683085074,11.312788589424503,38875.08552465484,4.70877715419021,3.2509498843927487,0.02887971907409396,217.56393443646087,2.781671313404819,0.05775943814818792,108.78196721823043,1.9662685068858572,0.25991747166684565,24.173770492940093,19.23221556342466,0.36445031687381285,18.75890915946585,0.21885301075490307,19.887038605040004,0.31297814525436035,0.468054999292524,0.13235825146700267,0.09138042175603392,0.9660473241771802,6.5040139855790375,0.07818954670015592,1.9320946483543604,3.2520069927895188,0.05526952178113913,8.694425917594623,0.722668220619893
271,120.53959203259,130.24590353888925,61183.723,61215.67,19.100270392741965,7.880644135024145,19.056436242724995,9.205111480929336,19.421994322935785,13.021263465017627,61199.29732879819,2.8011056347045074,1.6624118334345133,102.4937740539403,0.06130309245781972,1.6216877489208759,126.89705359059275,0.04951403621593132,1.5661125495411186,52.98997842244532,0.11857308672762501,19.292692557427227,0.21155727402036406,19.737228082613363,0.3028905981108652,19.761171976360632,0.374228246663419,0.48750520543987763,0.08767977070474525,0.05203655533960957,994.836498423797,0.006315796934606405,0.05076181641220991,1231.702331381844,0.00510122060102825,0.049022210208818126,514.3372372803304,0.012216080912988703
272,131.5116670812422,164.98317097894324,17988.527,18011.926,17.79412538903014,5.059422147854465,18.514472571405314,6.899587433005,18.665176737786034,7.694087798785927,17999.54372062663,1.9168449826485807,1.3101573056871652,0.2007043998068676,31.305668003420575,1.201989884607124,0.4014087996137352,15.652834001710287,0.7162421651660414,0.6021131994206028,10.435222667806858,17.80704941463864,0.2156025174891593,18.033826887368054,0.3087358472313639,18.060514868130607,0.3564743727849067,0.4708201472983038,0.08191995310263167,0.05599202126958822,6.717878100421316,0.9352931406697499,0.05136928435433393,13.435756200842633,0.46764657033487494,0.03060994765442982,20.15363430126395,0.3117643802232499
273,131.55299363025551,164.98343539015332,15728.1045,15760.811,20.100182957604183,15.689192962648661,22.95727369444141,26.03500746218236,25.618617634298246,43.18352454130697,15744.035439790576,7.0678186727608034,4.469477363208206,0.06707719191075993,93.6709651700803,4.19944821439124,0.20123157573227984,31.22365505669343,3.5131848208487306,0.13415438382151987,46.83548258504015,20.96033469689249,0.5682250461597464,23.58696062135733,0.9217323138648442,26.864668502864834,1.5040117529355603,0.4870878813256184,0.21609828849802798,0.1366541012706396,2.2424201575901477,2.801966119467955,0.12839797026252303,6.7272604727704435,0.9339887064893183,0.10741549297077661,4.484840315180295,1.4009830597339774
274,131.51249102453585,164.98415385243425,13332.607,13351.171,17.946219326163867,2.4093644859958965,18.121389944081677,3.229356680777335,18.22430795063132,3.992046315643562,13341.328888888891,0.9423914903678274,0.5616503988070303,102.69310356002505,0.061184101846790594,0.5432413565399205,1.0048248880628674,6.253015208741999,0.5268200633824283,59.284668395709176,0.10598330862274574,18.01654608427755,0.11974966380806393,18.168686422760015,0.15130798212459506,18.26526913621971,0.18486131872173112,0.4698281021810365,0.05076446295883494,0.030254815708199788,3437.3089371116107,0.001827937326011604,0.029263162925011396,33.63315985432104,0.18681519471838592,0.02837858561637684,1984.3564314049415,0.0031663592325150156
275,131.51252040764666,164.98416895173432,10796.318,10822.953,14.094698918141042,9.115521941179425,14.142997990674818,9.393225874000988,14.237551391208395,9.92525830939396,10807.095600882723,2.569845824641103,2.3974010144796183,0.19386917534014694,32.40940854138171,0.654596911505386,55.64045332262217,0.11292476843687006,0.6542773277785322,1.7448225780613225,3.601045393486856,14.242717773975997,0.34235044675571746,14.26617357063792,0.36099779423388156,14.319753957230198,0.3822679524802137,0.40464054374786734,0.09648379292814274,0.09000942423426313,6.489120900517504,0.9682644850519746,0.02457656885696943,1862.3776984485237,0.003373743850355312,0.024564570218829622,58.40208810465754,0.10758494278355273
276,131.5124246760679,164.8819168599366,9349.214,9379.611,29.41860268754099,36.63256743972167,29.35144700201185,37.49126418543233,29.368731781554818,37.39693048091171,9363.880749184606,6.763938439348172,6.524749765196605,0.2005717614727955,31.326370477290762,1.656176757398547,0.401143522945591,15.663185238645381,0.6599865613112672,0.6017152844183865,10.442123492430255,29.154835408254915,1.1977610275621642,29.474685669133844,1.2378572259980096,29.367813991279938,1.225128068687482,0.48250647052686174,0.22251993418258326,0.21465110916197067,6.69297782677123,0.9387727659947541,0.054484875395548936,13.38595565354246,0.46938638299737706,0.021712226907630656,20.07893348031369,0.31292425533158474
277,120.53957220985468,130.24596976838075,60620.855,60658.79,18.27675568709927,7.416967497636896,18.349495129921355,10.175084974277897,18.43241672878975,12.609703072815588,60637.63019101123,3.0560350365736557,1.878035574031983,4.1457787109921025,1.5155621525385259,1.7278718447888846,111.93602519678676,0.05613193157550097,1.681306460887474,118.84565638177358,0.052868447181576496,18.51866211474202,0.23043745510520813,18.739952818985373,0.2681331188530078,18.769038193920654,0.30475327372189137,0.4422088048302003,0.08055977426054681,0.04950667125430601,40.24057635856306,0.15614053961835328,0.04554822313929063,1086.4955616812026,0.0057829829488279,0.04432071862099846,1153.5631889454746,0.005446763009942556
278,131.51267596820253,164.98424692671688,352745.84,352916.38,18.37821353718726,22.6475738657911,18.610604286936507,35.294698001707296,18.63737480459778,41.487991280537855,352825.2519507453,9.857874514399793,5.721558694790932,26.10466174473073,0.2406920790095224,5.71475965701956,4.3839889952982904,1.4332119250112472,5.637639409027233,3.9854445411802644,1.5765331175123718,18.365607582522596,0.13971526746388901,18.563353014236892,0.19930917830157294,18.684713179722916,0.2521984235711381,0.46564999850642574,0.05780388480357104,0.033549658114176366,873.7640379367696,0.007190940613688054,0.03350979041292519,146.73899873747277,0.0428187827451425,0.033057578333692536,133.39908976133887,0.04710066101965676
279,131.51267147631734,164.98405144187564,54679.613,54746.12,17.666940316786157,23.74770791283567,17.68662658628152,26.78586240866748,18.17026582687892,32.1013835501767,54707.68340076094,7.291764808392724,5.210099939115878,0.19497711376223936,32.22524524002074,3.922150181653824,2.729679592671351,2.301803231430053,3.262120567651077,1.9497711376223936,3.222524524002074,17.510036757474754,0.3433743920972873,18.009262564786923,0.4437886518888484,18.575524879120536,0.5134152401248813,0.4220668615474888,0.10963905766899978,0.07833912128220309,6.5261530593238,0.9627701419296181,0.05897349424351609,91.36614283053319,0.06876929585211558,0.04904928154406046,65.26153059323799,0.09627701419296181
280,131.55330329279968,164.98393301093893,24522.988,24549.93,19.72786836264194,11.657934220502437,20.063171091168968,13.719441151909756,20.277212967448406,14.427876777391056,24536.32338400529,3.8319406532406863,2.6733709324965096,0.20322513474312798,30.91736322439344,2.5375974959382557,0.06774171158104267,92.75208967318031,1.0475953301963954,0.3387085579052133,18.550417934636062,19.646408598701225,0.42997484165359584,21.225968958193032,0.6614307425106923,21.492327222873627,0.6730508314840236,0.4949663724031899,0.14222925741373374,0.0992268923055675,6.793944229016468,0.9248214432412522,0.09418742097610944,2.2646480763388226,2.774464329723757,0.03888335424973761,11.323240381694113,0.5548928659447513
281,131.5121159631235,164.98360155276896,7335.016,7356.8965,19.82031501987486,12.858040740620453,21.532287989591197,16.395850551366355,21.524701233567427,16.5403892658261,7345.317122229552,4.474285213296469,4.1208266566799905,0.06760778080836108,92.93583123205462,1.6041546942511486,0.13521556161672216,46.46791561602731,0.6816916842906636,1.2845478353588604,4.891359538529191,22.994759940745695,0.847598328012146,26.260828176782113,1.2443628674194667,26.253981527113545,1.2607093551013744,0.47079007470358203,0.204487338648405,0.18833329479125022,2.262932861074966,2.776567265983698,0.07331435269994438,4.525865722149932,1.388283632991849,0.031155215113487227,42.995724360424354,0.1461351192622999
282,131.5331420725197,164.98392526512907,13007.804,13039.953,24.82758571908331,29.470926593400826,24.785049789857403,29.851397598913177,24.994222398454895,30.327742690266067,13021.841346958176,5.994649567263788,5.7331352179736195,0.19485549004892513,32.24535939737689,1.3878307265176681,0.38971098009785027,16.122679698688444,1.0681338311559774,1.7536994104403263,3.582817710819654,24.17192794453485,0.906304274002332,24.495754086306953,0.9252781224500438,24.627247388661704,0.9531518714061,0.43663401530918805,0.18646457330753344,0.17833012591289682,6.518068751516248,0.9639642579280829,0.043168705916753015,13.036137503032496,0.48198212896404147,0.033224480735201616,58.662618763646236,0.10710713976978699
283,131.51197761282674,164.983342056963,6817.411,6849.8467,21.119538216564457,22.323449532228924,21.107364036290225,27.458892765826125,20.846238046115978,27.633255563394286,6829.900426644295,7.469645166249504,5.37427532934345,0.8254497295116758,7.611832777383825,4.260501588694211,0.4127248647558379,15.22366555476765,2.9598800325045325,1.2381745942675138,5.074555184922549,18.759942487081798,0.5778199483388368,17.898857600208412,0.6808590004990955,19.175602893682836,0.8169923148852755,0.38505186089078547,0.23029085748880107,0.16569012937422195,27.62892872679901,0.22741328009164305,0.13135223191403952,13.814464363399505,0.4548265601832861,0.09125377385117425,41.44339309019851,0.1516088533944287
285,131.51209985205787,164.9833999042021,13133.794,13213.304,22.797336479398016,60.380214025448964,25.251290828212074,88.418155365868,26.391653757827154,100.1366781602714,13170.448587837836,25.53130618656615,17.788917354437544,0.3957277685803071,15.877544630544437,16.571304179474037,0.5935916528704607,10.58502975369629,7.797043846261746,0.19786388429015356,31.755089261088873,16.402429244761592,0.5063966970409157,23.30628622812224,1.1876581164811915,25.510389343626567,1.429775048776876,0.4610060097828935,0.3211081145335943,0.22373182435464084,13.24552288111695,0.4743629499245368,0.20841786164600667,19.868284321675425,0.3162419666163579,0.0980636881683024,6.622761440558475,0.9487258998490736
287,131.51210697783972,164.98338193456584,18652.06,18683.504,12.889374062160325,8.200213260418357,13.2438767327061,10.59624851397097,13.147270713975209,11.371713029418906,18663.527855163728,2.9463089509068943,2.2235065655190835,0.38725530342307724,16.22491739077668,1.55922175679733,0.7745106068461545,8.11245869538834,1.142620890942163,0.968138258557693,6.489966956310673,14.67428167885609,0.3356870219582578,14.81139368810922,0.39521909103928227,15.056921631529788,0.4236713662030407,0.3647072625533282,0.09370019561464638,0.07071322241187884,12.96192873932422,0.48474154067191433,0.04958725851664402,25.92385747864844,0.24237077033595716,0.036338280465022924,32.40482184831055,0.19389661626876573
288,352.3967234869924,442.2028791100747,11913.825,11939.656,17.375764636639772,7.696936258368337,17.533475181805077,11.455692488368395,17.839058124338823,14.766220537720224,11925.668183707294,3.233419155749053,1.8804659088036484,0.274415562102899,22.896607098483532,1.8611086210968806,0.19601111578778502,32.055249937876944,1.8587958745034525,0.39202223157557003,16.027624968938472,17.37081611255995,0.29752400448019667,17.57035959545921,0.4425005551489008,18.164376420717478,0.5250777426528257,0.4584872326774576,0.12517591869261882,0.07279880410373733,24.644206675608558,0.25495587623838295,0.07204942205477415,17.60300476829183,0.3569382267337361,0.07195988829326945,35.20600953658366,0.17846911336686805
289,131.51196155531215,164.98359988546872,35286.473,36196.344,22.158186979780904,654.9805752777725,24.087237325372836,931.3770991681605,27.87156565161064,1225.0405845972784,35730.81207119315,258.42473939939686,191.29129510726602,1.621502393851672,3.8749158379314395,131.5921233504967,0.810751196925836,7.749831675862879,113.46585134717276,0.608063397694377,10.333108901150505,22.180429835110395,0.7935515639639559,24.401145448555503,1.030421818288775,24.240829097162774,1.1347271326823385,0.4883539218121543,0.28402349278018213,0.2102400176588398,54.27434167848626,0.11576713992037549,0.1446272310585751,27.13717083924313,0.23153427984075098,0.12470542675519153,20.352878129432348,0.3087123731210013
290,131.51270550358458,164.9840404776478,9078.031,9126.005,18.601256689009922,24.82594605729293,21.599311945902645,40.30408501976009,20.743537412672865,44.14301015743991,9102.758003616043,13.024293600394605,8.495519241929271,0.40431202568088603,15.540436366190988,8.30281135454894,0.6064680385213291,10.36029091079399,5.340571150173228,0.20215601284044302,31.080872732381977,13.517343649102173,0.28710973864850636,19.872179361977313,0.7760278965962885,19.949643676826277,0.8581123690976417,0.515425097261893,0.2714865051985462,0.17708590573914137,13.532863245606984,0.46429090379075716,0.1730689822518286,20.299294868410474,0.30952726919383816,0.11132219848612607,6.766431622803492,0.9285818075815143
291,131.53305884150177,164.9840127070056,6634.6255,6651.0654,18.42435653455951,4.359218003832635,18.458017174834147,4.829772003366923,18.550862737873885,5.555430707995831,6642.05336242623,1.2244793147025816,1.0574286040915781,0.40325298229722667,15.5812494464044,0.44569907460369274,22.582167008644692,0.27823659725722144,0.42725481188730025,12.500842451214027,0.5026209498840128,18.845161885793704,0.30384514035296417,18.890718517785942,0.3357429278412859,18.92199543618988,0.3483253814456284,0.4518191975759745,0.074482163194579,0.06432086594757626,13.489196906951365,0.4657938756859337,0.027110814214422498,755.3950267892765,0.00831774778010596,0.025988893599553056,418.16510411549234,0.015025608893094636
292,169.76534898410318,258.4679231554328,5863.287,5877.552,17.871295055587932,1.4931379297480945,17.92792819102294,1.9470660614377073,18.029208003365795,2.5074137903945037,5869.972827139875,0.5679961719097556,0.343551607521022,0.5616826701812241,11.186361340207181,0.32466184715146296,0.48144228872676353,13.050754896908378,0.31493908820287525,1.1233653403624482,5.593180670103591,17.860577604793995,0.10588276147271077,17.948439540068765,0.13803872083799376,18.064709608377928,0.1734474102476054,0.46868749666139176,0.039817467361358494,0.024083533650265405,49.8226987125005,0.12611089863751473,0.02275933032958123,42.70517032500043,0.1471293817437672,0.022077748910121847,99.645397425001,0.06305544931875737
