time,flux,object
148.7383440452104,49133.066,11
148.7792131099486,49130.6,11
148.8200819741105,49124.836,11
148.8813854195323,49119.26,11
148.90182000114146,49122.43,11
148.92225438263995,49139.195,11
148.94268886390637,49140.977,11
148.9631233451655,49144.633,11
148.9835578261991,49150.73,11
149.00399230711628,49128.41,11
149.02442678803345,49150.086,11
149.04486116870976,49141.027,11
149.06529574939486,49143.89,11
149.0857302298391,49134.348,11
149.10616461017344,49144.406,11
149.12659919039288,49151.312,11
149.14703367049515,49138.445,11
149.16746805047296,49131.754,11
149.1879025304588,49131.062,11
149.20833711020532,49128.555,11
149.22877158984193,49120.883,11
149.24920596924494,49129.562,11
149.26964054864948,49136.113,11
149.29007502792956,49137.8,11
149.33094388615427,49141.277,11
149.35137846496946,49137.402,11
149.3718128437904,49122.848,11
149.39224732249568,49137.855,11
149.41268190096162,49131.11,11
149.4331162794333,49119.793,11
149.45355075767293,49144.277,11
149.47398523578886,49140.176,11
149.49441971391207,49132.85,11
149.51485419180244,49127.016,11
149.53528866956913,49126.59,11
149.55572324722743,49129.87,11
149.57615762476053,49139.477,11
149.61702647949278,49132.72,11
149.63746105668542,49128.14,11
149.65789553375362,49136.527,11
149.6783299107119,49149.04,11
149.69876438743813,49133.2,11
149.71919896415784,49130.94,11
149.73963344065123,49141.586,11
149.76006781714386,49135.926,11
149.7805023933979,49136.668,11
149.80093686965847,49130.85,11
149.82137124568544,49147.906,11
149.84180572158948,49141.426,11
149.86224029738514,49142.543,11
149.88267477306363,49142.383,11
149.90310914861766,49136.605,11
149.92354372406407,49136.07,11
149.94397819938604,49145.223,11
149.96441267459886,49152.195,11
149.9848470496945,49136.492,11
150.00528162455885,49138.7,11
150.02571609941515,49140.6,11
150.0461504740451,49131.633,11
150.06658504866937,49119.734,11
150.08701952306728,49135.68,11
150.10745389734802,49133.734,11
150.1278883715131,49146.83,11
150.14832294555526,49136.965,11
150.16875731948676,49138.73,11
150.1891917933026,49137.32,11
150.2096263669955,49150.656,11
150.23006074057776,49135.633,11
150.25049521392793,49148.168,11
150.27092968727084,49137.09,11
150.29136426038897,49147.332,11
150.31179863350553,49138.844,11
150.33223310638277,49129.887,11
150.3526674791501,49141.113,11
150.37310205180256,49137.5,11
150.39353652433056,49132.258,11
150.41397089674865,49152.027,11
150.43440546905185,49138.992,11
150.4548399412306,49129.184,11
150.4752744131838,49145.703,11
150.49570878513623,49143.51,11
150.53657782857044,49144.54,11
150.55701220005722,49152.754,11
150.57744677142182,49144.477,11
150.59788124267652,49133.617,11
150.61831561381405,49160.594,11
150.63875008482864,49152.492,11
150.65918465573486,49147.562,11
150.67961902640673,49148.895,11
150.70005349707208,49141.43,11
150.72048806751263,49139.883,11
150.740922537836,49145.156,11
150.76135690815136,49143.18,11
150.7817913782419,49142.105,11
150.8022259482168,49150.477,11
150.82266031806648,49146.94,11
150.84309478769137,49158.98,11
150.86352935731702,49138.965,11
150.88396372681746,49143.5,11
150.9043981960931,49135.664,11
150.92483266525232,49155.29,11
150.94526713440428,49138.086,11
150.96570160333067,49143.395,11
150.98613607214065,49142.453,11
151.00657044071704,49144.348,11
151.02700500928768,49155.96,11
151.0474394777484,49152.05,11
151.06787384596828,49151.195,11
151.08830841419694,49150.176,11
151.10874288219202,49142.71,11
151.12917725006264,49120.63,11
151.27221852170624,49126.344,11
151.29265298853716,49134.105,11
151.31308755524515,49146.652,11
151.33352192184248,49137.83,11
151.3539563882077,49155.086,11
151.37439095456648,49143.652,11
151.39482532081456,49149.984,11
151.41525978683055,49161.395,11
151.4356942527229,49149.08,11
151.45612871850608,49153.83,11
151.47656318417285,49151.64,11
151.49699764971592,49143.8,11
151.51743211514986,49147.55,11
151.53786658035096,49155.89,11
151.5583010455448,49161.133,11
151.57873551051307,49153.62,11
151.5991700753657,49143.094,11
151.6196044400931,49153.926,11
151.64003890471213,49148.676,11
151.68090783347725,49144.176,11
151.70134229774703,49150.42,11
151.721776761784,49144.973,11
151.74221122581366,49143.066,11
151.78308015318908,49141.93,11
151.80351451675233,49138.95,11
151.82394908009155,49151.008,11
151.84438354343,49138.41,11
151.86481790653488,49138.35,11
151.88525246940117,49155.93,11
151.90568693227397,49158.2,11
151.92612129513873,49150.492,11
151.9465557577787,49136.535,11
151.9669903201866,49135.2,11
151.98742478258646,49146.297,11
152.00785914476,49139.76,11
152.02829370670224,49152.79,11
152.04872816863644,49150.383,11
152.06916253034433,49147.28,11
152.08959699205298,49135.426,11
152.11003155352228,49138.742,11
152.13046591499733,49152.895,11
152.15090037624032,49146.81,11
152.17133483747602,49141.19,11
152.19176929825335,49144.0,11
152.2122037592635,49140.86,11
152.232638219808,49139.934,11
152.2530727805788,49143.094,11
152.2735071408897,49134.137,11
152.31437596127216,49143.727,11
152.33481052135176,49157.863,11
152.35524498119776,49133.145,11
152.37567934103572,49128.633,11
152.39611390064965,49131.33,11
152.41654836025555,49133.418,11
152.43698281940306,49137.355,11
152.45741717878263,49133.883,11
152.47785173769807,49154.176,11
152.49828619660548,49136.375,11
152.5187205555194,49149.797,11
152.53915511419473,49148.605,11
152.55958957264374,49137.785,11
152.580023931092,49147.06,11
152.6004583893082,49148.656,11
152.62089294751786,49136.145,11
152.64132730550045,49142.24,11
152.68219622099423,49133.93,11
152.70263067851192,49139.355,11
152.72306513602962,49141.01,11
152.7434995933072,49147.08,11
152.76393415036,49134.902,11
152.784368507404,49142.66,11
152.8048029642232,49146.227,11
152.82523732104164,49134.594,11
152.84567187762875,49153.37,11
152.86610633397504,49146.07,11
152.88654069032782,49145.11,11
152.90697524667485,49145.023,11
152.92740970256273,49129.48,11
152.9478441584506,49134.297,11
152.96827851433773,49137.59,11
152.98871306998626,49150.72,11
153.00914752540848,49126.246,11
153.02958188082994,49144.656,11
153.0500164360128,49151.73,11
153.07045089096937,49132.207,11
153.09088524592516,49141.285,11
153.11131970064162,49147.98,11
153.1317542553661,49148.66,11
153.15218860985624,49145.652,11
153.17262306433986,49137.85,11
153.19305751859793,49156.684,11
153.21349207262392,49151.203,11
153.23392652664188,49140.832,11
153.25436088043352,49138.668,11
153.27479543398658,49144.105,11
153.29522988754616,49147.0,11
153.31566424087214,49149.875,11
153.33609869419888,49150.137,11
153.35653314728552,49152.78,11
153.37696760037943,49144.914,11
153.39740205300768,49142.38,11
153.41783660586225,49139.656,11
153.43827105825767,49142.3,11
153.45870541065233,49145.324,11
153.47913986304047,49142.473,11
153.49957441520382,49135.617,11
153.52000876713282,49156.707,11
153.5404432190553,49160.703,11
153.560877770753,49152.49,11
153.58131212221633,49134.88,11
153.60174657367315,49150.098,11
153.62218102490442,49146.87,11
153.6426154761357,49137.645,11
153.66304992712685,49149.21,11
153.68348437789246,49145.844,11
153.7039187286573,49148.305,11
153.72435327918356,49153.36,11
153.7447877294835,49156.63,11
153.7652220797827,49146.492,11
153.78565663007612,49155.02,11
153.8060910799104,49138.88,11
153.82652542974392,49139.387,11
153.84695987957093,49139.93,11
153.86739442917315,49143.457,11
153.887828778541,49145.305,11
153.90826322766952,49143.742,11
153.9286977770389,49153.332,11
153.94913222594187,49147.453,11
153.9695665748368,49140.527,11
153.99000102350692,49158.246,11
154.01043557194498,49143.094,11
154.03086992037424,49143.816,11
154.05130436881154,49153.58,11
154.07173891678394,49123.55,11
154.23521439680917,49122.656,11
154.25564884361663,49160.996,11
154.27608319018327,49142.0,11
154.2965177367587,49150.02,11
154.3169521831005,49138.293,11
154.3373865294343,49156.492,11
154.3578209755433,49155.098,11
154.3782555214202,49155.273,11
154.39868986728834,49142.03,11
154.41912431293167,49156.58,11
154.43955885857577,49149.887,11
154.459993303979,49143.734,11
154.4804276491559,49162.633,11
154.50086209410074,49152.02,11
154.52129663903906,49146.086,11
154.54173098398314,49145.195,11
154.56216542869515,49136.42,11
154.58259997316782,49134.176,11
154.6030343174134,49155.15,11
154.62346876165975,49145.523,11
154.643903205666,49135.375,11
154.6643376496795,49134.523,11
154.6847720934602,49150.812,11
154.70520653700078,49153.97,11
154.7256410805494,49135.96,11
154.76650986693858,49152.69,11
154.78694431002077,49147.543,11
154.80737875310297,49152.945,11
154.82781319571222,49145.484,11
154.848247538328,49155.168,11
154.86868208071246,49144.453,11
154.8891165230889,49158.914,11
154.90955096523976,49160.0,11
154.9299854071578,49141.984,11
154.95041984906857,49158.887,11
154.97085429075378,49159.83,11
154.991288732439,49156.758,11
155.01172307388333,49159.223,11
155.03215761510364,49160.76,11
155.05259205609036,49151.69,11
155.07302639707632,49158.953,11
155.09346093805652,49145.49,11
155.1343297190906,49154.41,11
155.15476415961166,49148.074,11
155.17519869990065,49148.47,11
155.19563313994877,49135.746,11
155.21606747977057,49147.523,11
155.23650191959314,49146.734,11
155.25693645917636,49149.414,11
155.29780523812224,49160.6,11
155.3182397772398,49135.95,11
155.3386741163631,49162.312,11
155.35910855525435,49143.59,11
155.3795429939055,49146.566,11
155.3999774325639,49138.84,11
155.42041187098948,49158.81,11
155.44084630918223,49150.06,11
155.46128084736847,49136.945,11
155.48171518532763,49148.99,11
155.50214962328027,49154.39,11
155.52258396077377,49147.766,11
155.5430184982688,49150.473,11
155.58388727301644,49147.207,11
155.6043218100458,49151.73,11
155.62475624706713,49150.902,11
155.6451906838629,49147.164,11
155.66562502042507,49138.34,11
155.68605955698877,49145.914,11
155.7064939933116,49147.23,11
155.7269283294081,49147.67,11
155.7473627655054,49151.5,11
155.76779730136332,49142.01,11
155.78823163699417,49142.754,11
155.80866607262578,49148.656,11
155.82910060801805,49153.09,11
155.84953494341607,49146.195,11
155.86996937858203,49145.457,11
155.89040381350787,49138.164,11
155.91083834820893,49143.62,11
155.93127268290846,49130.66,11
155.95170711736864,49146.895,11
155.97214165183686,49150.746,11
155.99257598606346,49145.477,11
156.01301042006526,49146.22,11
156.03344475383346,49154.06,11
156.0538792876032,49140.035,11
156.0743137213649,49146.395,11
156.0947481546682,49148.19,11
156.11518258796423,49143.0,11
156.13561702126754,49156.246,11
156.15605145410518,49133.5,11
156.17648578694207,49140.043,11
156.1969203197732,49140.12,11
156.21735475214518,49140.9,11
156.2377890845164,49144.133,11
156.2582235166483,49149.88,11
156.2786580487882,49156.17,11
156.29909238069376,49140.934,11
156.3195268125928,49146.6,11
156.33996134403424,49151.82,11
156.36039567547414,49140.9,11
156.38083010690752,49159.605,11
156.40126453788253,49149.363,11
156.42169906909112,49127.137,11
156.44213339982525,49139.98,11
156.46256783056742,49143.38,11
156.48300236107025,49155.004,11
156.503436691346,49157.887,11
156.5238711216225,49146.508,11
156.54430555166618,49148.836,11
156.56473998146976,49152.49,11
156.5851744112806,49141.184,11
156.60560884085862,49139.555,11
156.62604327042936,49149.414,11
156.64647769954172,49149.527,11
156.6669121288869,49150.184,11
156.68734655775916,49150.453,11
156.70778098663868,49147.777,11
156.72821541528538,49141.395,11
156.74864984369196,49134.582,11
156.76908417210507,49158.355,11
156.78951870028686,49142.902,11
156.8099531282278,49145.42,11
156.830387556176,49142.35,11
156.85082198389136,49128.934,11
156.87125641159946,49151.348,11
156.89169083884917,49142.883,11
156.91212516609812,49120.52,11
156.93255969334132,49135.51,11
156.9529941203582,49134.746,11
156.9734284471415,49147.77,11
156.9938629736862,49139.914,11
157.0142974002374,49140.105,11
157.03473172655504,49141.094,11
157.05516615263332,49128.9,11
157.07560067871964,49135.168,11
157.0960350045716,49137.348,11
157.11646943018422,49145.11,11
157.13690395580488,49160.074,11
157.15733838119195,49144.02,11
157.17777270633815,49131.742,11
157.19820713149238,49138.176,11
157.21864165618172,49133.156,11
157.23907598109508,49139.715,11
157.25951040555083,49142.656,11
157.27994483000657,49132.105,11
157.3003792542222,49136.62,11
157.32081367844512,49149.074,11
157.3412481024352,49127.83,11
157.36168252618518,49141.188,11
157.38211694994243,49136.94,11
157.40255137323402,49141.773,11
157.42298569652485,49141.406,11
157.44342021980992,49139.04,11
157.46385464286868,49144.855,11
157.48428896568657,49139.395,11
157.50472348828043,49144.598,11
157.52515791087353,49138.434,11
157.54559223322576,49144.68,11
157.5660266553532,49144.656,11
157.5864611774814,49145.336,11
157.60689549936797,49136.547,11
157.62732992102974,49136.78,11
157.64776444269228,49133.875,11
157.66819886411395,49145.55,11
157.6886331853093,49135.53,11
157.7090676065054,49144.258,11
157.72950212746218,49147.227,11
157.74993644819187,49147.113,11
157.7703708686895,49129.637,11
157.7908053891806,49136.168,11
157.81123970944464,49135.055,11
157.83167412970943,49127.977,11
157.8521085497341,49134.617,11
157.87254296953324,49132.895,11
157.89297738909954,49147.598,11
157.91341180865857,49156.297,11
157.93384612799127,49137.6,11
157.95428064709267,49151.52,11
157.97471506618604,49140.707,11
157.99514938505308,49139.176,11
158.01558390368882,49138.004,11
158.0360183220837,49145.2,11
158.05645264048508,49149.72,11
158.0768870586544,49154.156,11
158.0973215768172,49146.996,11
158.11775599475368,49137.51,11
158.13819031245657,49134.36,11
158.15862482992088,49155.15,11
158.1790592473917,49145.047,11
158.19949356462894,49155.26,11
158.21992798162682,49154.715,11
158.24036249863275,49154.812,11
158.28123123194382,49149.594,11
158.30166574824398,49139.41,11
158.32210016455065,49145.195,11
158.34253448061645,49139.633,11
158.3629688966903,49141.797,11
158.38340341229923,49144.145,11
158.40383782790013,49144.992,11
158.42427214350755,49140.86,11
158.44470655865007,49138.29,11
158.46514107378607,49140.074,11
158.485575388695,49127.73,11
158.50600980360468,49146.613,11
158.52644431827505,49136.91,11
158.5468786327183,49150.125,11
158.56731304692948,49144.418,11
158.5877474611334,49142.117,11
158.60818187511177,49137.29,11
158.6286162888573,49141.57,11
158.64905070260284,49145.41,11
158.66948521610902,49153.703,11
158.6899195293881,49136.598,11
158.7103539424279,49132.473,11
158.73078825547418,49120.973,11
158.75122276828915,49140.11,11
158.77165718110336,49139.707,11
158.79209159344464,49149.168,11
158.8125260057932,49136.895,11
158.83296041790163,49120.28,11
158.85339483001735,49127.79,11
158.87382914189948,49130.586,11
158.8942636535503,49142.168,11
158.91469806496025,49140.6,11
158.9351323763767,49132.574,11
158.9555668875546,49137.574,11
158.97600129850616,49130.63,11
158.99643560945697,49143.74,11
159.0168700201757,49142.477,11
159.0373045306551,49127.758,11
159.0577388409074,49126.53,11
159.07817325116048,49125.08,11
159.09860766117345,49125.766,11
159.13947648074827,49131.227,11
159.15991089029558,49131.855,11
159.1803453996181,49124.81,11
159.2007797089318,49134.035,11
159.2212141177879,49145.6,11
159.24164842664322,49141.52,11
159.26208293550008,49136.21,11
159.28251734388323,49131.547,11
159.30295175227366,49140.465,11
159.32338616042398,49139.297,11
159.34382056858158,49137.223,11
159.36425497650634,49147.465,11
159.38468928419752,49134.277,11
159.4051237916501,49141.91,11
159.4255581988764,49139.723,11
159.4459925061019,49141.69,11
159.46642701308883,49148.27,11
159.48686142008228,49146.14,11
159.50729572684213,49144.918,11
159.52773013336264,49124.016,11
159.54816463965835,49123.35,11
159.5685989457197,49134.46,11
159.58903335177456,49130.152,11
159.60946775760385,49141.523,11
159.6299022634339,49136.453,11
159.6503365687895,49125.13,11
159.67077097415313,49143.85,11
159.69120547951024,49133.2,11
159.71163978440745,49142.68,11
159.73207418930542,49137.45,11
159.75250859397056,49144.934,11
159.7933774028279,49135.105,11
159.81381180702738,49142.85,11
159.83424621098675,49136.957,11
159.85468061472056,49149.17,11
159.87511501845438,49130.58,11
159.89554932194733,49134.668,11
159.91598382521624,49146.227,11
159.9364182284844,49133.684,11
159.95685263127962,49148.637,11
159.9772870340821,49135.125,11
159.9977214368846,49144.164,11
160.01815583921416,49151.816,11
160.038590241551,49158.223,11
160.059024643655,49153.39,11
160.07945904575172,49142.863,11
160.0998934476229,49147.836,11
160.12032774902764,49150.55,11
160.14076225065946,49127.31,11
160.16119665183214,49139.273,11
160.18163095300406,49139.582,11
160.2020654539374,49141.902,11
160.2224998546444,49138.95,11
160.24293415535067,49148.57,11
160.26336855581758,49145.516,11
160.2838030560597,49138.406,11
160.30423735606746,49133.406,11
160.3246717560687,49148.29,11
160.34510625584517,49138.38,11
160.36554065538803,49118.684,11
160.38597495469003,49140.832,11
160.40640935400006,49134.926,11
160.42684385307803,49147.32,11
160.44727815191436,49136.688,11
160.46771255075873,49131.168,11
160.4881470491382,49134.34,11
160.50858134750888,49123.977,11
160.5290157458876,49137.438,11
160.54945014380064,49129.523,11
160.5698845417064,49128.617,11
160.59031893938663,49138.63,11
160.61075333683402,49131.316,11
160.63118763428065,49128.383,11
160.6516221314887,49126.043,11
160.67205652847042,49126.4,11
160.69249082521128,49132.723,11
160.71292532196094,49117.918,11
160.733359718477,49126.66,11
160.7537940147522,49142.773,11
160.7742284108026,49126.85,11
160.79466290685377,49138.656,11
160.81509730266407,49128.902,11
160.83553159824805,49136.473,11
160.85596609360073,49142.75,11
160.87640048894536,49129.54,11
160.89683478406369,49144.51,11
160.91726917894994,49123.527,11
160.93770367359684,49136.895,11
160.9581379682495,49129.14,11
160.9785723626701,49130.527,11
160.99900685685134,49131.027,11
161.01944115103834,49131.48,11
161.03987554476043,49136.152,11
161.06030993847526,49142.676,11
161.08074433219736,49131.117,11
161.1011787254538,49127.668,11
161.12161311870295,49126.746,11
161.14204761172732,49126.688,11
161.16248190451734,49140.207,11
161.182916297068,49130.105,11
161.2033505896252,49134.3,11
161.22378508195106,49143.26,11
161.26465386612836,49130.832,11
161.28508815775422,49139.48,11
161.30552264937432,49134.195,11
161.32595704100095,49121.316,11
161.34639133216115,49129.547,11
161.3668258233156,49130.145,11
161.38726021424372,49132.477,11
161.42812889539346,49135.72,11
161.4485633858567,49135.55,11
161.46899767608556,49133.92,11
161.48943206608237,49135.73,11
161.50986655607267,49129.582,11
161.53030084560305,49124.58,11
161.55073523512692,49137.99,11
161.57116962442524,49138.9,11
161.59160411372432,49139.27,11
161.6120384025562,49151.25,11
161.6324727913816,49155.55,11
161.65290727998217,49142.336,11
161.67334166857472,49136.516,11
161.69377595670812,49140.49,11
161.7142103448423,49142.26,11
161.7346448327371,49132.117,11
161.75507912063767,49157.934,11
161.77551350807337,49142.703,11
161.79594789550174,49125.63,11
161.81638228270458,49126.17,11
161.8368166696746,49118.516,11
161.8572510566446,49125.63,11
161.87768554337526,49136.504,11
161.89811982987885,49126.145,11
161.9185542161431,49128.56,11
161.93898850218102,49141.332,11
161.95942298822047,49131.14,11
161.97985737402632,49137.684,11
162.00029175959207,49139.105,11
162.0207261451651,49137.754,11
162.0411605302652,49132.63,11
162.06159491537255,49138.426,11
162.08202920024632,49127.37,11
162.10246368512162,49129.22,11
162.12289806952322,49135.332,11
162.14333235393133,49148.72,11
162.16376683810086,49132.67,11
162.18420122204407,49129.945,11
162.20463550598652,49133.043,11
162.2250698896969,49133.88,11
162.24550437316793,49131.97,11
162.2659386564119,49144.04,11
162.28637303942378,49137.95,11
162.30680752242915,49141.355,11
162.3272419052082,49154.523,11
162.34767618775368,49125.28,11
162.3681105700598,49123.0,11
162.38854505237396,49132.742,11
162.40897933444649,49144.27,11
162.42941371629422,49145.363,11
162.44984799790836,49134.156,11
162.47028247952403,49136.684,11
162.490716860666,49143.926,11
162.51115064181795,49145.11,11
162.53158512272785,49128.1,11
162.5520194036435,49136.8,11
162.57245378408695,49149.51,11
162.59288816453773,49137.21,11
162.6133226447564,49141.277,11
162.63375692497357,49140.13,11
162.65419130471855,49158.047,11
162.67462578447157,49126.67,11
162.69506006398296,49138.156,11
162.71549444326956,49146.07,11
162.73592882255616,49133.63,11
162.7563632013771,49133.766,11
162.77679758019076,49136.375,11
162.79723195877887,49123.49,11
162.81766633712687,49141.51,11
162.83810071548214,49131.15,11
162.8585350936046,49135.188,11
162.87896937149344,49135.727,11
162.8994038491437,49142.645,11
162.91983822656766,49135.332,11
162.94027250399083,49132.97,11
162.9607068811747,49135.277,11
162.98114135813375,49135.04,11
163.00157563485843,49142.38,11
163.02201001157664,49130.21,11
163.04244448807003,49145.15,11
163.06287886408973,49144.977,11
163.08331314034876,49134.78,11
163.1037475161429,49130.31,11
163.1241819919378,49127.664,11
163.14461626725824,49141.57,11
163.16505064258672,49135.676,11
163.18548511790868,49128.023,11
163.20591939277074,49128.824,11
163.22635376763355,49147.074,11
163.24678814226354,49129.91,11
163.26722251665342,49138.145,11
163.28765689081774,49148.215,11
163.30809126498207,49136.05,11
163.32852573867422,49151.45,11
163.34896001237212,49156.555,11
163.36939438583795,49146.96,11
163.38982865929574,49135.773,11
163.41026313229668,49148.598,11
163.43069750529685,49139.65,11
163.45113177805615,49161.207,11
163.49200062312593,49137.6,11
163.5124349951875,49127.902,11
163.5328692672556,49140.336,11
163.5533037390851,49126.688,11
163.5737381109211,49129.016,11
163.5941723822907,49128.43,11
163.61460675366106,49135.57,11
163.63504122479208,49138.4,11
163.655475495696,49130.246,11
163.69634433703322,49142.125,11
163.71677860723867,49122.86,11
163.73721297744487,49140.406,11
163.75764734741097,49123.15,11
163.77808171738434,49131.965,11
163.79851608689205,49124.914,11
163.85981919470942,49134.03,11
163.90068783231982,49121.77,11
163.92112230089697,49135.9,11
163.94155666900042,49129.695,11
163.96199103734398,49132.434,11
163.98242540522187,49143.78,11
164.0028597728597,49138.082,11
164.02329414050473,49138.24,11
164.0437284079162,49117.656,11
164.0641628750891,49140.188,11
164.0845972422685,49126.594,11
164.10503160898224,49128.33,11
164.12546587568795,49120.367,11
164.32980953186052,49130.93,11
164.35024399647955,49124.246,11
164.3706783608577,49122.12,11
164.39111262500955,49126.598,11
164.41154698916216,49127.895,11
164.43198135307466,49130.8,11
164.47285008021572,49128.13,11
164.4932845434305,49127.203,11
164.51371880641818,49134.082,11
164.53415316940664,49125.38,11
164.55458753215498,49121.16,11
164.57502189467775,49120.19,11
164.59545625696774,49130.863,11
164.63632488107396,49129.74,11
164.67719370448322,49127.14,11
164.71806242696766,49132.855,11
164.7384967880862,49128.29,11
164.75893114874634,49125.215,11
164.79979987005936,49140.8,11
164.84066849021474,49133.57,11
164.8815373098987,49121.11,11
164.90197156939394,49127.684,11
164.92240592864982,49126.55,11
164.94284038768092,49127.766,11
164.9632746467105,49128.863,11
164.983709005508,49139.45,11
120.53912173622666,59091.457,12
120.55955596679269,59081.74,12
120.57999009735796,59086.21,12
120.60042442785924,59076.383,12
120.62085865836708,59067.15,12
120.64129278881592,59079.56,12
120.66172701925824,59082.55,12
120.6821613496504,59079.434,12
120.70259548004104,59075.52,12
120.72302971042518,59092.348,12
120.74346404075914,59088.918,12
120.76389817103336,59067.54,12
120.78433240135928,59066.668,12
120.80476663163428,59077.19,12
120.82520086179284,59084.145,12
120.84563509206056,59072.883,12
120.86606932221912,59079.805,12
120.88650365237844,59080.61,12
120.90693778252898,59067.02,12
120.92737201257114,59075.426,12
120.94780634260678,59094.934,12
120.9682404727646,59072.46,12
120.98867470269032,59074.594,12
121.00910883273173,59075.4,12
121.02954316265097,59079.09,12
121.04997739269312,59087.953,12
121.07041162250243,59073.945,12
121.0908458524209,59083.77,12
121.11128008234664,59085.297,12
121.13171431215596,59069.85,12
121.15214844195724,59078.547,12
121.17258277176734,59064.098,12
121.19301700146023,59108.15,12
121.21345113114512,59090.832,12
121.2338854608388,59082.39,12
121.2543196905317,59100.516,12
121.27475382021656,59088.855,12
121.29518804979308,59104.59,12
121.31562237937032,59079.383,12
121.33605660893954,59094.74,12
121.35649073851528,59077.63,12
121.37692506797612,59084.414,12
121.39735929742892,59082.703,12
121.41779342688824,59083.574,12
121.43822765634832,59090.83,12
121.45866198568548,59085.027,12
121.47909611502836,59084.203,12
121.49953034437203,59085.664,12
121.51996457370842,59096.69,12
121.54039890305285,59082.742,12
121.5608331322801,59090.31,12
121.5812672614993,59108.016,12
121.60170159072732,59078.035,12
121.62213581983816,59083.84,12
121.64256994894096,59090.188,12
121.66300417805178,59076.688,12
121.68343850716336,59091.066,12
121.70387263614975,59098.945,12
121.7243068652606,59073.23,12
121.74474119425577,59094.35,12
121.76517532312572,59090.42,12
121.78560955212016,59092.363,12
121.80604378099817,59091.285,12
121.82647800986888,59096.68,12
121.84691223874688,59084.88,12
121.86734646750848,59100.44,12
121.88778069626278,59067.004,12
121.90821492502435,59086.33,12
121.92864915378595,59100.273,12
121.94908328242308,59084.973,12
121.96951761118544,59089.504,12
121.9899518398306,59065.008,12
122.0103859683586,59081.547,12
122.03082029699726,59082.08,12
122.05125452552602,59087.293,12
122.0716887540475,59092.184,12
122.09212288245908,59056.934,12
122.29646516562934,59086.55,12
122.31689949380234,59093.457,12
122.33733362186469,59071.99,12
122.35776785004418,59072.29,12
122.3782020781,59084.88,12
122.39863640604744,59085.95,12
122.41907053410978,59072.2,12
122.43950476204918,59088.363,12
122.45993908999662,59083.71,12
122.48037321782613,59100.02,12
122.50080744564912,59079.64,12
122.52124157347862,59087.61,12
122.54167590130965,59076.574,12
122.56211012913263,59082.71,12
122.58254435684648,59082.824,12
122.60297858456032,59090.066,12
122.62341281215048,59094.01,12
122.64384703986434,59078.465,12
122.664281167461,59086.707,12
122.68471549505192,59093.8,12
122.70514972253297,59085.18,12
122.72558385012962,59084.85,12
122.74601817748773,59091.152,12
122.76645240496872,59089.805,12
122.786886532449,59073.734,12
122.80732075980632,59104.89,12
122.82775508717168,59077.688,12
122.84818931441988,59091.34,12
122.8686235417772,59078.84,12
122.88905776902538,59069.387,12
122.90949199615716,59076.285,12
122.92992622339808,59076.74,12
122.95036035052908,59084.04,12
122.97079467766162,59095.73,12
122.9912289046697,59074.21,12
123.01166303180072,59097.824,12
123.03209735881684,59092.477,12
123.0525315857085,59085.21,12
123.07296581272384,59087.76,12
123.09339993962205,59078.37,12
123.11383426651446,59094.293,12
123.134268493297,59082.758,12
123.15470262019517,59085.805,12
123.17513694697118,59087.418,12
123.19557117363728,59062.684,12
123.21600530041906,59089.008,12
123.23643952708515,59078.33,12
123.25687385374476,59071.242,12
123.2773079802937,59079.18,12
123.31817653338658,59086.05,12
123.33861065993553,59083.77,12
123.3590448863688,59090.39,12
123.3794791127948,59083.01,12
123.39991343922884,59076.57,12
123.42034756553768,59090.434,12
123.44078179185452,59086.184,12
123.46121611817216,59081.062,12
123.48165024448826,59070.418,12
123.50208447068144,59079.88,12
123.52251859688111,59098.34,12
123.54295292295863,59078.22,12
123.5633871491591,59083.18,12
123.58382137524312,59085.426,12
123.60425560132715,59094.01,12
123.62468982728753,59066.41,12
123.64512405325512,59080.234,12
123.665558179222,59090.24,12
123.68599250506668,59089.742,12
123.70642673091788,59082.254,12
123.72686085676833,59056.49,12
123.74729518261302,59078.94,12
123.7677294083478,59089.31,12
123.78816353408185,59088.027,12
123.80859775980936,59089.07,12
123.82903208542848,59089.16,12
123.84946621104608,59083.42,12
123.8699004366572,59073.105,12
123.89033476215992,59066.395,12
123.9107689876546,59087.254,12
123.9312031131558,59091.242,12
123.95163733854132,59082.992,12
123.97207166392036,59086.965,12
123.99250578930514,59059.727,12
124.01294001469068,59073.39,12
124.0333743399533,59077.9,12
124.05380846522166,59082.832,12
124.07424269037438,59081.46,12
124.09467691552707,59080.863,12
124.11511114067252,59075.984,12
124.13554536582524,59079.08,12
124.15597959085426,59086.13,12
124.17641391589132,59079.59,12
124.19684804092684,59082.094,12
124.21728226584672,59080.812,12
124.23771649075934,59081.5,12
124.25815071567922,59075.16,12
124.2785849404754,59091.89,12
124.29901916527888,59076.12,12
124.31945348996668,59069.46,12
124.3398876147694,59087.33,12
124.36032183944916,59084.625,12
124.3807560640198,59071.086,12
124.40119028869958,59074.527,12
124.42162451327022,59088.855,12
124.44205873784084,59083.8,12
124.46249306228856,59076.97,12
124.48292718674202,59056.76,12
124.50336141119624,59087.633,12
124.52379553553328,59071.277,12
124.54422985986456,59098.418,12
124.56466408420238,59079.227,12
124.585098208423,59079.605,12
124.60553253263788,59099.957,12
124.62596675685928,59090.355,12
124.64640098095695,59065.26,12
