object,min_time,max_time,min_flux,max_flux,linearfunc_error,linearfunc_maskederror,linearfunc_amplitude,linearfunc_intercept,linearfunc_slope,linearfunc_nomalized_error,linearfunc_nomalized_maskederror,linearfunc_nomalized_amplitude,linearfunc_nomalized_intercept,linearfunc_nomalized_slope,sinfunc_error,sinfunc_maskederror,sinfunc_amplitude,sinfunc_frequency,sinfunc_hshift,sinfunc_mean,sinfunc_nomalized_error,sinfunc_nomalized_maskederror,sinfunc_nomalized_amplitude,sinfunc_nomalized_frequency,sinfunc_nomalized_hshift,sinfunc_nomalized_mean,skewsin_error,skewsin_maskederror,skewsin_amplitude,skewsin_frequency,skewsin_hshift,skewsin_mean,skewsin_nomalized_error,skewsin_nomalized_maskederror,skewsin_nomalized_amplitude,skewsin_nomalized_frequency,skewsin_nomalized_hshift,skewsin_nomalized_mean,twotrigs_error,twotrigs_masked_error,twotrigs_mean,twotrigs_combined_amplitude,twotrigs_amplitude1,twotrigs_frequency1,twotrigs_hshift1,twotrigs_amplitude2,twotrigs_frequency2,twotrigs_hshift2,twotrigs_nomalized_error,twotrigs_nomalized_masked_error,twotrigs_nomalized_mean,twotrigs_nomalized_combined_amplitude,twotrigs_nomalized_amplitude1,twotrigs_nomalized_frequency1,twotrigs_nomalized_hshift1,twotrigs_nomalized_amplitude2,twotrigs_nomalized_frequency2,twotrigs_nomalized_hshift2,threetrigs_error,threetrigs_masked_error,threetrigs_mean,threetrigs_combined_amplitude,threetrigs_amplitude1,threetrigs_frequency1,threetrigs_hshift1,threetrigs_amplitude2,threetrigs_frequency2,threetrigs_hshift2,threetrigs_amplitude3,threetrigs_frequency3,threetrigs_hshift3,threetrigs_nomalized_error,threetrigs_nomalized_masked_error,threetrigs_nomalized_mean,threetrigs_nomalized_combined_amplitude,threetrigs_nomalized_amplitude1,threetrigs_nomalized_frequency1,threetrigs_nomalized_hshift1,threetrigs_nomalized_amplitude2,threetrigs_nomalized_frequency2,threetrigs_nomalized_hshift2,threetrigs_nomalized_amplitude3,threetrigs_nomalized_frequency3,threetrigs_nomalized_hshift3
638,120.53956473762082,130.2254865586874,54333.902,54366.14,6.11234618842237,1.0091196674512128,54350.383519638664,54362.72501454888,-0.10238542786410462,0.18960066345377388,102.31558026166786,0.5112451032529417,0.5112451032529417,-0.030761748554756652,18.453438988453406,0.7499400815146425,54349.882574046474,2.2594923049725306,11.318901920341148,72.58728532251926,18.453479605453822,0.02326307247899638,0.49570611432510014,0.07008607479894954,109.63372919027506,4.39681054884713,18.900343289757586,0.37723116130717815,54349.91580257788,0.8836848621343995,11.85339585416753,3.026093877689734,18.498971589775977,0.02273539689924705,0.49571899672418523,0.06807173364776153,109.74825673192908,2.8279376210221985,18.38447255244489,0.004805153058326053,54349.86058478158,54349.93833597175,54349.86058478158,-2.250554709644026,11.321663009598943,72.23733786654776,-0.5389138393287082,1.4283799873730574,18.403361517462766,0.020042193910778862,0.49349349276877513,12.544258955242025,0.49349349276877513,-0.07047424194023345,109.60788801667908,4.407938122259918,-0.013933313196913797,-3.9481991100014224,18.914768566884277,0.005047125523340825,54349.80995082012,54349.81137539293,54349.80995082012,-0.22862671794761008,11.99786211272604,-12.44389508034095,-5627209.163091412,1.8907456012743447,2.0133965311907555e-06,5627208.954107975,1.890745633476226,18.34862488349774,0.05341665939312462,0.49358113583056823,4.69838273578593,0.49358113583056823,-0.06991466793099024,109.66367500993753,4.371143365774167,-3935.825176541726,14.437224953484217,1.167113209545997,3935.824232938709,14.437235834788702
639,120.5390730447034,130.24546643532813,68906.05,68941.79,6.7619272537573,0.9839694431898897,68923.09047078034,68919.52776803156,0.02735375630556385,0.18919774073191967,103.91269501869583,0.47678989312634956,0.4693610649390761,0.00742882818727345,18.437334951235602,0.8777843387030145,68922.91442321545,2.5575577704442303,4.529790122107503,38.58387344214893,18.437334972514957,0.024560323417184546,0.47186409711807353,0.07156095035061638,43.96790839312808,0.26434564948011297,18.85336531284301,0.8108087238805171,68922.9271233843,1.6977290097052378,4.860809762860036,1.1670576225129685,18.416717812880144,0.024522092667217207,0.471684962080764,0.07194004512330317,44.06579080081424,1.8052050537122446,18.455596980177482,0.004663058738029259,68922.87939807771,68923.53646859527,68922.87939807771,2.4850111418604857,4.530024207511984,38.58500147588121,0.785380117258383,2.950453099152246,18.437059642746647,0.113028986517886,0.47119427706118855,2.2277844369282374,0.47119427706118855,0.07258844659216222,44.01235306311466,0.2471540564962097,0.01958604346211034,11.37577929182097,18.85005351844746,0.004879937062356148,68922.98994870714,68922.99239656287,68922.98994870714,0.8247022734008963,4.682935838569422,18.368625918522508,465344.2964837663,0.7714926155216272,-0.1016360933751851,-465344.2683526436,0.7714926335971314,18.336261650315976,0.07853482476101742,0.4740735759311774,3.1847958973413513,0.4740735759311774,0.07022473648425916,44.022842201376285,0.22813873130695606,-345.5124127457185,16.11158819381146,-2.2209588956652184,345.52357536095315,16.11183584921713
640,131.5120950153505,164.98372288687096,46618.098,46845.16,40.46496962202397,51.954091401037424,46763.557715765164,46579.33927233162,1.1165855649884828,0.1782111036722308,73.55972634908201,0.6406167291979838,0.47601879331260866,0.16459793588537514,5.953797081873158,1.3988813526869555,46741.09161871472,67.11087986745936,0.29994063572167756,15.061778321677078,5.953794051003075,0.006160813042627594,0.5416739896461059,0.29556203758450866,10.039490417561614,1.100533278111334,6.317518386641639,1.5823492768209433,46741.55307112138,65.96066338709076,0.3157457001021748,14.231566159842268,7.127821521248881,0.009779581319619214,0.5424660231651384,0.3056235268842626,9.622198060317574,2.885063442776612,5.053973382815618,0.02280933096626949,46736.03816642907,46736.05099548687,46736.03816642907,19.91672288441982,0.46654118069727085,-10.544259521458867,71.58861816777008,0.2854254509941377,5.053976438152439,0.0024498488960884458,0.5194187940323007,8.439881413804228,0.5194187940323007,-0.08771385396388721,15.61610626347805,-2.5956793940030316,-0.31528376200404795,-9.553697740428499,5.464683394950794,0.02749644903387582,46533.935474082435,46533.935658356575,46533.935474082435,49.443208163208666,0.37235351444394493,4.141256010251032,5721293.205106875,0.0652584609288232,1.3046280855534044e-06,-5721646.870078195,0.0652533758770008,5.648062873773534,0.001128608576209109,0.5324203288980267,25.381355297063276,0.5324203288980267,0.008859736173463403,73.99296047043954,-23.348051196602604,158.70018715405467,10.111100672594459,-7.029152737961681,-158.63097458234867,10.112004103579517
641,131.51238803457818,164.98388809651078,45797.168,45830.07,5.668349174891969,1.0378139669079736,45816.819317195164,45774.582728170426,0.2560043257074476,0.17227977554226634,69.65077933420103,0.5972681659217842,0.33683266644541954,0.26043549947636474,16.363326177655885,1.608108518880578,45814.70926865314,5.672040538724092,0.11688013443405013,13.140329903567705,16.363323600553727,0.04887495902258825,0.5331401676294372,0.17239555071843327,3.912104923221994,0.23719624941960984,16.56318601128629,1.463791070743087,45812.606527643504,4.237501607292153,0.1824728928388197,2.069687510423532,16.378209178197324,0.04511033531522545,0.4870451874528724,0.13733518915696646,5.075738889660106,1.4147853381137436,16.3006161106604,0.004706445682754074,45856.34675854289,45856.35417725286,45856.34675854289,-1.1126122256406432,0.361412724851804,-26.08427292998302,47.001388850417065,0.032900144977839295,16.291314336659678,0.05458996856021029,0.5298240374608784,3.6467676899223953,0.5298240374608784,0.027640068120052905,15.3140155822501,-2.001660081062374,0.1740480947873633,4.102077980718841,,,,,,,,,,,,,,,,,,,,,,,,,,
642,120.53892171613552,130.2453105893219,69276.61,69431.23,34.288014469680654,22.34480024907287,69351.95637139014,69311.08993898808,0.31376509616469395,0.22175665806287212,122.25229366346045,0.4873002935593074,0.4676034494368953,0.019696844122412075,11.983532471455558,4.037196737515714,69346.60576032603,46.186238380560305,1.4101122107674935,12.658513124866223,11.983532190074815,0.026110456854080654,0.45269525751279815,0.29870823801347257,13.687103796477412,0.23525789221895083,11.31608532755617,3.4769871259282508,69348.5105228083,45.09169080846499,1.3261543045614916,2.6462883904318573,13.567950295019074,0.03569742437831701,0.4536018657403237,0.2769860571673969,13.679063350255824,1.334460166806681,11.048824896989117,0.014866841038987215,141371.18780081236,141371.19043516766,141371.18780081236,45.87106403984619,1.3728711107940135,-8.081350554635428,-72033.09513484944,0.005131979517509096,,,,,,,,,,,10.433570071344455,0.027437588214094297,70677.11090183698,70677.11175549998,70677.11090183698,44.28716176427171,1.3450003375812927,-10.984937816390612,-5881825.799560437,0.21417994002059168,-0.0003910819819101224,5880493.36610498,0.21420543752865995,,,,,,,,,,,,,
643,169.7654843769851,258.46756046442897,48541.727,48594.203,8.295103621229028,2.17060866867545,48566.216082041734,48574.19429664706,-0.04699550461981152,0.15807423624568415,78.98291321395988,0.466672041347185,0.466672041347185,-0.07943819701490497,15.482911935540844,1.2213641559620163,48564.022896874674,3.1152066515075334,0.2193791916743932,4.637721115041126,15.482910464141797,0.023275128892578163,0.4248766213154203,0.05936365263832408,19.46007054547975,1.0395250516337535,15.527025434589914,1.2505899149464306,48563.83195536438,2.9103825771993836,0.24520388811998858,2.0945932411367654,15.480777750941478,0.023532596029323328,0.42426494179379026,0.05729245470280952,19.9793858589797,0.8276351179139154,15.400488784979624,0.009945420319082895,50681.36583656241,50681.36798883551,50681.36583656241,-2.8554176365568225,0.21852240233536166,4.896479411532741,-2118.3055037227064,0.0008430226465738626,15.400475104287153,0.0021471765159677162,85.22602280124612,85.2475590081484,85.22602280124612,0.05441343066827688,19.38335949802547,1.1533507062787762,-84.81948794025985,0.051582570336818755,15.248539291440943,0.010194693908140234,48550.397580447,48550.39774550903,48550.397580447,-3.1773973430771294,0.22355933463278108,4.0034271372337855,-6580522.045858117,0.039442925535765366,-0.01061845204503701,6580534.543006042,0.03944286359283541,,,,,,,,,,,,,
644,131.51206727765384,164.98363316395262,39660.473,39688.117,5.09422708902301,0.9580788522371595,39673.817598530455,39674.78392025629,-0.007347779909744297,0.1842796660766507,99.10187299048891,0.4827303765903433,0.4827303765903433,-0.00889674791517241,18.04625812415366,0.6575779163788114,39673.62428087384,1.5298617804479262,0.5104324034820317,14.891024025138009,18.04626134297713,0.02378735748487783,0.4757359854923915,0.05534342726970172,17.08439319488675,0.3378236688711584,18.066731555805767,0.5553246912573602,39673.66943805454,1.4464516646936392,0.5465839069237701,7.912612238570334,18.038646730032802,0.02387372905144872,0.4752760419611912,0.05743410064486015,15.877951593200647,2.6456237027083143,18.022418737071447,0.004639851408933846,39653.526162061484,39653.53084496442,39653.526162061484,1.5729913514501905,0.51160738295211,14.71485828981195,-20.23213043982769,-0.009278309266679484,18.022388938730597,0.043144680623690826,5.368389827585983,5.580281413619285,-5.368389827585983,0.0569076050349082,17.123753051759874,0.3162158503134018,-5.848984153146094,-0.11015539342847414,18.028333812777575,0.004635308881355273,39675.3425634758,39675.34517050283,39675.3425634758,1.6545883137286,0.5141108756142665,14.364584914388562,1463854.3350715323,0.09625062848521394,0.5138455082033965,-1463855.9536067734,0.09625053858218639,,,,,,,,,,,,,
645,131.51239002365037,164.9429292917339,41835.785,41872.38,6.151522684054154,1.3696022442354867,41854.7098593085,41870.411210143175,-0.11939065841511436,0.16809735439418433,82.53228117578034,0.5171433066949719,0.5171433066949719,-0.10906665102854209,15.898659685877591,1.286971089005898,41852.464588285104,3.5521959479318266,0.30543650367483827,14.090319992574026,15.898665154085375,0.035168894258946336,0.4557907529563313,0.09706629124279545,10.211458065669145,0.8517105634816614,16.01056243218919,1.2624015677362252,41852.58327993589,3.3090203663162474,0.334705462216695,5.041533212018712,15.954833558883271,0.03393430628265008,0.4578219227143989,0.0950272423760151,10.561470459053126,2.304762854361054,15.627555184230028,0.00608083945700421,41658.54900334501,41658.56317863024,41658.54900334501,-6.8813771348229125,0.19654436624317295,29.842443801028164,198.6630781451341,-0.02029553144313787,,,,,,,,,,,15.616741227963365,0.006053053491100769,41839.758403611995,41839.764240105294,41839.758403611995,-3.114972490116081,0.24734138404242723,22.099570404939307,-5883254.35418119,0.0633928437471237,-0.04452011880662474,5883275.9101593755,0.06339259561832186,,,,,,,,,,,,,
646,169.76534669072134,258.467504948756,47225.547,47259.38,6.093209765392438,1.1576937113251804,47241.529790620276,47242.98074160121,-0.008546803038556594,0.18009664426426406,96.0925070536545,0.4724024065345198,0.4724024065345198,-0.022407704777179835,17.30429259815901,1.020956570776144,47241.313656114384,2.5822001503801038,0.2506074406618696,1.9155369830660613,17.30431431358381,0.030176714527851003,0.46601501422035796,0.07632036403615768,22.22836949794854,0.2112990770357601,17.30494618425567,1.0237444657731105,47241.34926732211,2.550100731354666,0.2368819149397176,0.3155631599056698,17.394765106325856,0.028770881173690147,0.4656116562984974,0.07117315453158153,22.253562851744064,1.725818348719914,17.236198469049942,0.005621047829988275,45468.617929554595,45468.61864376707,45468.617929554595,2.420388557797551,0.25322473415691443,-2.5281496295252945,1773.2206217048451,0.000968352774032745,17.23617551207853,0.002268028039444646,98.4334632901794,98.44629990967837,-98.4334632901794,-0.07153799268367221,22.46177094221953,-0.38016837874921294,98.91499335781553,0.0625348816436148,17.03547078006167,0.0052997106628413036,47204.451017723004,47204.45135019415,47204.451017723004,2.1847186513893657,0.2670907194866466,-5.597995020187606,5400648.051079264,0.03802593653783297,-0.15918182380844426,-5400611.744256071,0.038026090324474265,,,,,,,,,,,,,
647,131.51271345370333,164.9839406885294,40430.336,40460.484,5.19879223245297,1.0150725344002567,40444.26467894983,40444.004791919164,0.00157522622857964,0.1724423587784916,88.97589698143562,0.4620100487537433,0.46026118464856025,0.0017488641051830313,17.20177995692682,0.2389463721216755,40444.23233440603,0.636074206926167,4.127021788146074,15.19625231576012,17.20178425255814,0.0079255565568719,0.46093699757744505,0.021104327036350703,138.13740709786347,0.22797060373675135,17.196135288998455,0.18345302709427458,40444.23505458515,0.461190781075744,4.034068093392518,3.51794193089656,17.217299722468084,0.007689865174359881,0.4607876665862742,0.02046925924175832,139.1850407591869,2.1190828181030064,17.106934868998955,0.004997754772923475,40444.194552578774,40444.20032671859,40444.194552578774,0.6388966548502896,4.121513240165901,-14.420152440297628,0.9434468713939629,0.5349810833540553,17.106933863981634,0.1305294136310729,0.45968389595456965,1.7037497106635462,0.45968389595456965,0.021198063356401,137.95226504067216,-0.17641021506513307,-0.03129179571185756,17.906402165040962,17.11421417928137,0.004999521045668748,40444.26973722495,40444.27241076556,40444.26973722495,0.6416686470992425,4.123334597109444,-14.685418987261933,-4581002.837606719,0.6365068409881541,0.5464746715520132,4581003.38812703,0.6365068262522632,17.08998869323818,0.0796538619584078,0.4631118364855252,2.7873681206960117,0.4631118364855252,0.02012610132392821,138.0768734320247,-0.24708158309096803,1947.8600101953282,23.585437235482836,-1.9357213726420417,-1947.8575965006416,23.585380748916073
648,131.5127401125792,164.98392739762494,39197.016,39427.746,42.93870709304241,73.59113691233416,39317.58859209935,39434.253125633964,-0.887096819933507,0.18609936762901905,103.87256827559938,0.5225700693423329,0.5225700693423329,-0.12868800676099085,10.189101958523807,4.613716081484523,39303.58410159676,65.82472646322535,0.5370431396109858,11.213028699973295,10.189202136947245,0.019996230688822295,0.4618741522719711,0.2852885697380858,17.975414847984116,0.159710802841404,10.542771994975011,5.165779309528565,39304.24606906683,64.70383324915814,0.5651531663247175,5.367757695288388,10.084290935777137,0.019788351752071286,0.4614994929557671,0.2801850369166962,18.15304122069677,1.6248367024842851,9.97194719802695,0.10058764760905162,39303.282808678916,39303.68143250842,39303.282808678916,65.48876304549708,0.539098825763196,10.895560606268091,-8.16876213548128,-1.1128707439234244,,,,,,,,,,,3.2692330030263115,0.012436629558407322,39310.77697312156,39310.838030684296,39310.77697312156,45.3920203860199,0.6330041667234646,-3.722418037190734,4400990.585858139,0.4151754966235023,-48.92122930301781,-4401035.23602741,0.4151765102393361,3.2690721558884555,0.0009194088404067349,0.4930449013873766,9.988449172084328,0.4930449013873766,0.19670705374247763,21.187562055523923,-2.1559981369050396,-302.88326208444397,13.898908285567625,-6.888036505141398,302.6896912437976,13.896771726341305
649,120.53938807899976,130.2457047267817,67024.7,67055.766,5.820613950307776,0.7523673299268652,67039.09516894324,67037.9388856227,0.008877707890352426,0.18736283880470495,102.04656716830154,0.4633737508284464,0.46059998388419043,0.002773766944255971,18.573305497618783,0.7398963989271385,67039.06874605971,1.7601125503087849,22.610440674172803,63.98373511116195,18.57329347431937,0.0238186036188133,0.4625235171270666,0.056668558433177904,219.4644993093983,2.8396469452055917,18.70707523795753,0.3582147472793013,67039.0508707319,0.7653736966722864,23.112775388770352,0.9840504482888225,18.59587129945783,0.024101038886639458,0.462013428871202,0.05574383507912437,218.4063395337411,1.6818149966494174,18.584164393719966,0.003629916616886002,67039.06261771468,67039.0944317302,67039.06261771468,-1.7680434263251599,22.613592427869424,63.59682936664937,-0.6470998342359462,3.7951977048640733,18.584137709625388,0.08716853388603936,0.4623257517681014,2.8926398802586584,0.4623257517681014,0.05691667194344405,219.49470714745053,2.832727497562638,0.02082138770368414,36.83650913908261,18.582498270081345,0.003627836710526809,67039.06955319903,67039.0996411962,67039.06955319903,-1.7616128415749972,22.614262590654107,63.51256133161279,-13180098.693604482,3.678563610638499,-0.3860880659554575,13180098.109040033,3.67856360120287,18.491193856918528,0.06962067342033346,0.46092612039166164,3.6074880856616804,0.46092612039166164,0.057231430561006484,219.509088844781,2.8334793796479345,-16671.58696642211,32.724675094143485,1.5448172239598308,16671.58676663929,32.724681203199786
650,169.76532009401126,258.46738126143464,50297.97,50349.76,8.03360497201515,1.9549723238664576,50324.20689295688,50309.76052469683,0.05589242321232879,0.1551188447965827,69.1605347986261,0.5066015245581961,0.41087313794735575,0.09572838661084031,14.829603574222045,1.619329770630826,50321.63972879187,4.326261124437354,0.2136772066087865,2.5080373163830503,14.829613249473839,0.031267019188770076,0.45703082954460256,0.08353506130951213,18.954147199282495,2.3508123374760213,14.650290034531412,1.692390019270782,50321.46282623022,4.742713516195984,0.22439200061838613,2.982982400514561,14.683101705155579,0.03186989444812549,0.45451929099286903,0.08948830827609995,19.714311196469048,0.4162008069536914,14.704912112271348,0.01048297040843516,42810.41577455553,42810.416672521045,42810.41577455553,4.287685157900803,0.22060777442946589,-4.152365904256461,7512.31256717783,0.0005607006634608852,14.704910472343839,0.0007863201430524298,212.77178876694882,212.7857039624953,-212.77178876694882,0.08278955076307686,19.568397155787903,1.8832325074534195,213.2498415054408,0.04101785978926854,15.265278355128494,0.009490751622012409,50310.16204967523,50310.177540749755,50310.16204967523,-79.83672869184463,0.007037543075722147,39.47979117124804,-5502531.610303473,0.037543464590736805,-0.1778620086070576,5502531.753644013,0.037543463242767375,,,,,,,,,,,,,
651,131.5124381914211,164.9836902165407,39479.195,39555.652,13.549973030149394,6.8533244847624575,39525.78774814257,39423.97442379695,0.6171114503014675,0.17722344625277878,72.43612536190334,0.6093980687519571,0.33923977218490764,0.27015829656704954,11.538525303698727,0.06987864509716962,40206.52811016118,706.0973211191371,0.021020365037835498,26.779469959109583,11.758409023565973,0.03336479949521773,0.4137858992146107,0.2489170162043932,8.428618494089944,0.30221240372417263,10.51903953842837,2.1502453748184416,39514.620471817834,20.27552624187653,0.1917721702410765,0.04569853745942331,10.265427170615496,0.025582872167252278,0.5074638899613481,0.29360985876182066,5.594086981185526,0.651221477749561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,131.5123824920447,164.98364491910615,63460.027,63770.188,75.4464332416482,118.5700765000264,63680.073496739395,64002.63775249571,-2.4527291624104874,0.24324925842271714,110.32434491939223,0.7094589478992818,0.7094589478992818,-0.26468815053326467,19.690633032092318,11.71383208464844,63637.3995977018,69.62828945768854,0.5437206614996755,4.455071362062272,19.6904047178928,0.037763033837158656,0.5718715129402879,0.2244923550434972,18.199363097265298,0.5626529258214726,19.526978041382293,10.577188888536908,63637.27157930522,68.46722018499815,0.5544028984758701,4.45801638132217,20.04145679548647,0.03595788205837629,0.5729942272427423,0.2154136092483845,18.090504472076955,0.9664559680075797,5.741238178673664,0.039002142938861714,63651.88289260381,63651.89025513971,63651.88289260381,52.167096211933604,0.5191791865083795,7.968831932878327,108.16586764597028,0.28976735461521513,5.741251195433118,0.006213708465051326,0.6185686108902541,4.153120434730372,0.6185686108902541,0.16819351998133966,17.377671540445274,0.8490468929946204,0.34874005996362745,9.698858213235804,6.904692559380213,0.060365775849793926,65338.1302635459,65338.13144503388,65338.1302635459,39.29205504448313,0.5734585791210599,12.42547476829666,6443306.339293752,0.09355899086032839,0.000599245681382202,-6444909.215369129,0.09354311466432315,5.606123587229075,0.003275042908496113,0.6199431571789561,7.583392939968448,0.6199431571789561,0.17225580287134076,17.078082784108183,0.9683623457026608,375.59479850622876,9.713302209918538,-5.299892342256369,-375.4925818509022,9.713056474138552
653,120.53951758673792,130.24579361698125,58263.723,58294.824,5.505259914110082,0.7862763033699826,58279.11133319466,58270.22139945838,0.06825505445823651,0.17701231195490996,93.8222822102803,0.4947858009280121,0.4734841579251864,0.021301643002825714,17.601251686575843,0.27029217744682443,58278.781396093305,0.6105663005144429,31.389131009863103,59.74096614222548,17.659983261224475,0.0041718539253508356,0.4840979863612182,0.0149957644631245,313.0743203371948,1.789276978895022,,,,,,,17.5963067483555,0.008250466145516907,0.4841692529566174,0.021205439290183398,304.41750963695847,2.8079255667936254,17.405438000805635,0.003872446575331565,58278.76900089003,58278.79847743159,58278.76900089003,0.6312643217763532,31.407191285039328,57.53400888153834,-1.0402927791167162,5.151523862622804,17.405435114082294,0.1791512938240972,0.4837785958829783,1.3023489608303451,0.4837785958829783,-0.020301672751259145,304.8455438653714,1.1741579228780268,-0.033445087110599445,50.001157978266896,17.48839677284659,0.0038948781251801675,58278.7588112331,58282.296496053066,58278.7588112331,0.41805277021270265,26.952840234714017,642.1483197501661,-6245538.537200787,5.072131043746318,-0.9516835620302556,6245537.580766955,5.07213103788124,17.395531155265054,0.006530753477902423,0.4831948515534314,35.67795157035588,0.4831948515534314,0.02214652388252813,157.19905132191946,35.49317965913312,-1428.3638999036534,49.63529990255346,2.5413466454121276,1428.3791148272314,49.63531620976181
654,131.51183285054867,164.9833179240668,46555.39,46583.785,5.2063275543483725,0.8567358668220322,46568.81574070318,46568.51171446048,0.0018427695995498873,0.1833536733350055,97.62482511692119,0.47282059176527896,0.47064837006620314,0.0021722216990758504,18.15778238242571,0.3635792783017111,46568.7528211954,0.8933114411427419,0.7848134241649634,4.101499490523573,18.15779220383719,0.01280411719467545,0.47060548091493204,0.03145719511867075,26.268194600564474,0.49985530045862825,18.15084379883101,0.3475561824292507,46568.737650943025,0.9007884720507674,0.808975400836228,1.1456589246771853,18.150101932576653,0.012053199476342633,0.4703004055233133,0.03170099469641998,26.78541879475275,1.4123653436783252,18.143230140763688,0.004234429677886724,46568.793857890065,46568.803424740014,46568.793857890065,0.8492364052067622,0.7783932084258555,5.094347610018152,0.3437320544877005,0.3314554317814352,18.143235100548296,0.0222670967890891,0.47204934495588896,10.983548217317848,0.47204934495588896,0.02990706161853721,26.054244452803808,0.6479257328967486,0.012095001289275412,11.093361289595583,18.140623348221606,0.004238268725482131,46568.7133028361,46568.71339961733,46568.7133028361,0.9101187227657452,0.792254067156915,2.9948401993303393,-8239869.325720377,0.12941727286845683,-0.14981093086274883,8239869.434064733,0.1294172753818318,18.141991766356266,0.3010501042173612,0.4723632528329852,0.812351787663166,0.4723632528329852,0.03007544381585646,26.05468927667894,0.6358445956244867,-342.40307160874033,11.345902624195517,-0.12746735707737666,342.40271337816006,11.345928244429404
655,120.53854298336228,130.24488720175577,54349.117,54378.1,5.491894573852803,0.7948301041388938,54362.35114661651,54358.306078587484,0.031057403602762584,0.18948675340208845,100.6131420152312,0.456617555687929,0.4462164981749736,0.010401057512955392,18.924825962733387,0.3690360330689827,54362.19233101438,0.8232067541005773,54.1418064308818,73.03937011580395,18.92482135361115,0.012732880130859806,0.4511380132586074,0.028403295051445853,525.5182346989423,2.8373571510009956,18.863739611737728,0.28686505053193717,54362.205342734735,0.7788961276208827,53.581418354564875,1.3042179674481977,18.839104162063162,0.009116852173346228,0.4515663737448627,0.02726369816307868,519.3436953908239,1.606028832586542,18.817729372337617,0.0039024877709100585,54362.2027143923,54362.25767288273,54362.2027143923,-0.8363936587292604,54.11568178151993,-69.7461227885796,0.9498503012945179,8.79020842317123,18.817657444986388,0.08564543915116443,0.45149346521523476,2.9488184572528517,0.45149346521523476,0.028864930498509404,525.2962714186168,-2.7104961526331217,-0.03277419866290215,85.31950690012147,18.747750061852113,0.003887362463410692,54362.206675312205,54362.24815929461,54362.206675312205,-0.8652026982314757,54.09521435455772,-67.15786839915314,-8723246.393088507,8.5252746192139,-0.26840330632619264,8723247.004624184,8.525274656249858,18.692175211209978,0.08654622542440059,0.4523929888673657,2.8983450166058784,0.4523929888673657,0.02927694999859994,525.0682236209173,-2.5786525933183935,-6938.951630345333,81.61111596455878,0.879282211641106,6938.945753781958,81.61109615371875
656,131.51231178626767,164.98355334332155,11035.159,11100.934,12.928817642526125,21.99283043645613,11067.023478853587,11061.89390780458,0.031091408477138264,0.1965612716461585,111.51581930598441,0.4844466568390622,0.4686250218183501,0.015821635020712096,15.868137200513596,4.350722657637813,11066.059682575376,13.05576493214063,0.5260914411253798,10.282019126660787,15.86806317300745,0.06614561206045803,0.46979371567631234,0.19849096554127105,17.608516355760827,0.9298828163303032,16.374374380894093,4.500024385186024,11066.202143738936,12.32927651010115,0.558784420814711,6.991270324716204,15.90100237269995,0.0697464963477596,0.46846825583505586,0.19622828415223575,17.716934736419304,2.4513948534984262,6.824500555991763,0.015088893185021244,11065.619960944152,11065.689955376565,11065.619960944152,11.353568136202385,0.46686536200482454,19.235108860678015,-18.462211917317834,0.27410436816537903,6.82450079722937,0.0034033763650256977,0.4631085248308021,11.339768534022811,0.4631085248308021,-0.17261193992698873,15.626579965942774,2.093826525445902,-0.28068693950316476,-9.1746073183269,6.6428747253834155,0.014159124315608,11172.966989300498,11172.969592513706,11172.966989300498,8.265265616722811,0.54561448337917,7.619140857309262,-1237862.1090590048,0.0986229218378916,0.24534631240132093,1237768.2427695221,0.09862955169261405,6.531220193758928,0.024712825246398763,0.5688168096813713,1.4529872126907213,0.5688168096813713,-0.13654619706388624,17.393536111556045,1.192593865777686,-278.46890507529474,5.917450743698989,-0.4269139096570713,278.58540827368734,5.9207690913867745
657,131.51215211310773,164.9834733527241,11260.05,11284.517,4.504098032336701,2.699100566320734,11271.765625150732,11268.847684490656,0.017686260331284384,0.18408869221141302,96.96216987290664,0.4788337413959707,0.45463860095881486,0.024195140437155788,17.513092527875624,1.0007494211067705,11270.990620674735,2.3986621746824124,0.2480400559574875,6.966147200118809,17.513092907058876,0.04090161820468911,0.44715747537473827,0.09803739845540617,8.302386345031469,0.5212820885461534,17.486929419947742,0.9547343723812167,11271.359244029976,2.39484385857878,0.20025881871514287,1.7528070099086905,17.540410640112547,0.03954958720812582,0.4511818108474871,0.09649605203677604,7.898775248316388,0.8036132574202893,17.44923477825796,0.012104236073083002,11303.9046341618,11303.927527802463,11303.9046341618,1.4701921759949022,0.35395701061010176,-22.74976199514193,34.22024558417646,0.03288749810554274,,,,,,,,,,,17.80312040034777,0.012560062849386131,11291.398843293819,11291.447455975629,11291.398843293819,3.6791929064428897,-0.015801206768745385,33.133257031283485,-838276.7632613344,0.0322589221815626,1.4302094645743579e-05,838296.2109287482,0.032259197300950344,17.449316862244295,0.030430078667159174,6.0531156780014115,7.510467446460193,6.0531156780014115,-0.06097702583515042,11.713911376870604,-4.445650408346097,-141.5738282765459,0.6054213180250213,0.053549633906434586,138.037833382923,0.6137586719783256
